"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"192",101.19,101.19,113.15,107.18,89.35,95.23,77.97,95.23,83.58,75.22,62.32,57.59,39.73,32.34,48.94,48.94,41.43,34.98,42.79,43.47,40.84,42.84,50.52,46.98,43.58,44.28,44.69,45.72,42.75,40.52,37.65,35.33,31.63,28.1,24.79,20.73,18.41,16.53,11.85,11.01,11.01,11.28,10.75,10.49,11.28,11.85,12.43,10,10.24,9.35,9.16,8.8,8.27,7.91,8.17,8.02,8.14,7.93,7.91,8.77,9.74,9.12,15.88,19.34,24.7,29.31,34.74,40.18,48.72,43.95,41.14,37.44,33.48,25.05,24.04,21.93,21.34,24.86,21.93,29.87,28.74,23.28,22.58,23.28,19.08,18.76,21.34,22.58,28.74,38.11,43.2,43.86,40.42,38.44,39.21,38.01,44.4,44.79,45.53,49.87,49.44,51.2,49.57,45.99,47.61,43.63,43.71,42.95,39.88,38.8,37.78,33.38,28.02,31.93,35.88,31.93,35.88,31.27,36.8,43.43,39.88,44.73,43.43,35.88,35.88,44.73,45.39,40.1,40.62,42.08,42.97,46.7,46.25,44.68,43.08,41.44,39.95,38.29,36.71,35.04,33.52,31.89,30.37,28.76,27.18,25.49,23.98,21.71,19.44,19.84,19.84,20.19,20.79,20.73,20.78,20.68,20.79,20.68,20.75,20.54,20.77,20.54,20.78,20.54,20.61,20.54,20.47,20.61,20.47,22.54,24.94,27.04,29.08,31.44,33.55,35.68,37.69,39.54,41.45,44.01,59.71,67.27,73.91,87.94,96.79,92.21,100.99,110.3,120.15,133.23,104.18,143.5,127.7,130.49,98.2,101.19,98.2,130.49,130.49,143.5,160.97,160.97,148.13,148.13,124.86,133.23,118.04,133.27,105.27,103.96,82.86,82.39,87.14,73.78,72.97,73.19,63.38,54.24,51.54,54.66,52.66,47.92,46.34,46.37,46.96,45.62,45.78,49.51,45.21,49.39,44.16,43.63,36.15,32.25,30.58,32.98,39.88,35.88,36.8,34.17,36.8,44.73,36.8,36.8,35.88,28.97,31.27,42.19,46.08,46.08,59.06,64.93,67,78.2,69.13,64.93,50.5,48.97,46.08,39.88,45.04,42.06,39.92,45.96,46.27,50.33,46.88,47.19,42.48,45.33,44.04,45.25,45.8,46.95,62.54,62.79,62.68,72.16,67.31,68.89,66.4,74.77,75.37,68.15,80.75,92.28,89.35,95.23,67.31,69.89,59.92,69.89,69.89,69.89,55.32,38.11,48.94,59.92,45.04,36.56
"193",98.2,98.2,110.17,104.18,86.45,92.28,75.22,92.28,80.75,72.53,59.92,55.32,38.11,31.07,46.95,46.95,39.73,33.75,41.37,42.18,39.83,41.91,49.44,46.2,43.12,43.96,44.54,45.68,42.69,40.44,37.55,35.2,31.47,27.92,24.59,20.52,18.16,16.25,11.56,10.75,10.75,11.01,10.49,10.24,11.01,11.56,12.14,9.77,10,9.16,8.97,8.65,8.17,7.93,8.09,7.97,8.24,7.91,7.93,8.94,9.98,9.32,16.13,19.49,24.84,29.38,34.82,40.25,48.51,43.68,40.7,36.88,32.81,24.63,23.28,21.34,20.79,24.04,21.34,28.74,27.68,22.58,21.93,22.58,18.76,18.48,20.79,21.93,27.68,36.56,41.43,42.26,39.17,37.49,38.43,37.53,43.78,44.36,45.28,50.06,49.77,51.74,50.21,46.63,48.47,44.47,44.71,44.07,41.01,39.88,38.8,34.17,28.48,32.63,36.8,32.63,36.8,31.93,37.78,44.73,41.01,46.08,44.73,36.8,36.8,46.08,46.57,40.83,41.17,42.5,43.22,46.94,46.26,44.69,43.1,41.46,39.96,38.31,36.73,35.07,33.54,31.92,30.37,28.77,27.17,25.44,23.97,21.82,19.58,19.96,19.96,20.29,20.78,20.68,20.79,20.63,20.78,20.63,20.77,20.61,20.78,20.61,20.79,20.61,20.66,20.61,20.54,20.66,20.54,22.62,24.98,27.08,29.13,31.44,33.53,35.69,37.73,39.59,41.49,44.03,59.36,66.64,72.99,86.88,95.49,90.41,98.92,107.98,117.58,130.49,101.19,141.04,124.86,127.7,95.23,98.2,95.23,127.7,127.7,141.04,159.5,159.5,145.86,145.86,121.98,130.49,115.29,131.09,102.79,101.66,80.72,80.39,85.29,72.13,71.47,71.84,62.25,53.41,50.9,54.06,52.21,48.02,46.45,46.59,47.3,45.99,46.25,50.24,45.84,50.3,44.93,44.47,36.69,32.65,30.99,33.65,41.01,36.8,37.78,35,37.78,46.08,37.78,37.78,36.8,29.5,31.93,43.43,47.5,47.5,60.96,67,69.13,80.59,71.32,67,52.09,50.5,47.5,41.01,46.31,43.1,40.76,47,47.23,51.36,47.68,47.91,42.87,45.78,44.33,45.5,45.98,47.1,62.27,62.15,61.8,70.99,65.95,67.3,64.65,72.68,73.07,65.8,77.97,89.35,86.45,92.28,64.79,67.31,57.59,67.31,67.31,67.31,53.12,36.56,46.95,57.59,43.2,35.08
"194",95.23,95.23,107.18,101.19,83.58,89.35,72.53,89.35,77.97,69.89,57.59,53.12,36.56,29.87,45.04,45.04,38.11,32.58,40,40.95,38.87,41.02,48.41,45.45,42.68,43.66,44.39,45.64,42.62,40.35,37.44,35.08,31.31,27.73,24.38,20.32,17.92,15.97,11.28,10.49,10.49,10.75,10.24,10,10.75,11.28,11.85,9.56,9.77,8.97,8.8,8.51,8.09,7.96,8.02,7.93,8.24,7.91,7.96,9.12,10.22,9.52,16.38,19.64,24.99,29.47,34.9,40.32,48.32,43.43,40.28,36.35,32.19,24.24,22.58,20.79,20.3,23.28,20.79,27.68,26.68,21.93,21.34,21.93,18.48,18.24,20.3,21.34,26.68,35.08,39.73,40.73,37.98,36.59,37.7,37.08,43.2,43.95,45.04,50.26,50.11,52.31,50.87,47.29,49.37,45.35,45.76,45.24,42.19,41.01,39.88,35,28.97,33.38,37.78,33.38,37.78,32.63,38.8,46.08,42.19,47.5,46.08,37.78,37.78,47.5,47.81,41.6,41.75,42.94,43.49,47.2,46.27,44.71,43.11,41.48,39.96,38.33,36.74,35.1,33.56,31.94,30.37,28.78,27.15,25.39,23.96,21.91,19.71,20.08,20.08,20.38,20.76,20.63,20.78,20.56,20.76,20.56,20.78,20.66,20.79,20.66,20.78,20.66,20.71,20.66,20.61,20.71,20.61,22.69,25.01,27.12,29.18,31.43,33.51,35.7,37.75,39.63,41.53,44.05,59,66,72.06,85.79,94.15,88.59,96.83,105.63,114.98,127.7,98.2,138.51,121.98,124.86,92.28,95.23,92.28,124.86,124.86,138.51,157.9,157.9,143.5,143.5,119.06,127.7,112.5,128.83,100.3,99.34,78.59,78.4,83.44,70.5,69.98,70.49,61.14,52.61,50.29,53.47,51.78,48.12,46.57,46.81,47.66,46.37,46.75,50.99,46.5,51.24,45.73,45.35,37.26,33.08,31.43,34.35,42.19,37.78,38.8,35.88,38.8,47.5,38.8,38.8,37.78,30.05,32.63,44.73,48.97,48.97,62.91,69.13,71.32,83.03,73.56,69.13,53.74,52.09,48.97,42.19,47.64,44.2,41.65,48.08,48.23,52.43,48.52,48.67,43.29,46.25,44.62,45.76,46.17,47.25,61.98,61.51,60.93,69.83,64.61,65.73,62.93,70.62,70.81,63.49,75.22,86.45,83.58,89.35,62.32,64.79,55.32,64.79,64.79,64.79,50.99,35.08,45.04,55.32,41.43,33.68
"195",92.28,92.28,104.18,98.2,80.75,86.45,69.89,86.45,75.22,67.31,55.32,50.99,35.08,28.74,43.2,43.2,36.56,31.48,38.7,39.77,37.96,40.17,47.41,44.73,42.27,43.37,44.26,45.61,42.56,40.27,37.33,34.95,31.15,27.55,24.18,20.11,17.68,15.69,11.01,10.24,10.24,10.49,10,9.77,10.49,11.01,11.56,9.35,9.56,8.8,8.65,8.38,8.02,8,7.97,7.91,8.35,7.93,8,9.32,10.47,9.74,16.64,19.81,25.14,29.56,34.99,40.39,48.14,43.19,39.89,35.86,31.61,23.9,21.93,20.3,19.85,22.58,20.3,26.68,25.74,21.34,20.79,21.34,18.24,18.03,19.85,20.79,25.74,33.68,38.11,39.27,36.85,35.74,37.01,36.66,42.64,43.57,44.82,50.47,50.46,52.9,51.56,47.99,50.31,46.27,46.85,46.47,43.43,42.19,41.01,35.88,29.5,34.17,38.8,34.17,38.8,33.38,39.88,47.5,43.43,48.97,47.5,38.8,38.8,48.97,49.1,42.41,42.36,43.4,43.77,47.47,46.29,44.72,43.12,41.5,39.96,38.34,36.76,35.13,33.57,31.96,30.35,28.77,27.13,25.32,23.93,22,19.84,20.19,20.19,20.47,20.73,20.56,20.76,20.48,20.73,20.48,20.79,20.71,20.78,20.71,20.76,20.71,20.75,20.71,20.66,20.75,20.66,22.75,25.03,27.15,29.22,31.42,33.48,35.7,37.78,39.67,41.57,44.08,58.63,65.35,71.12,84.68,92.77,86.77,94.73,103.26,112.35,124.86,95.23,135.9,119.06,121.98,89.35,92.28,89.35,121.98,121.98,135.9,156.18,156.18,141.04,141.04,116.12,124.86,109.7,126.51,97.8,97.01,76.48,76.44,81.59,68.89,68.51,69.16,60.05,51.83,49.69,52.89,51.36,48.23,46.69,47.05,48.03,46.78,47.26,51.78,47.19,52.21,46.58,46.27,37.86,33.54,31.89,35.09,43.43,38.8,39.88,36.8,39.88,48.97,39.88,39.88,38.8,30.64,33.38,46.08,50.5,50.5,64.93,71.32,73.56,85.52,75.85,71.32,55.46,53.74,50.5,43.43,49.03,45.35,42.58,49.21,49.27,53.55,49.39,49.45,43.73,46.75,44.94,46.04,46.37,47.41,61.69,60.88,60.07,68.68,63.28,64.19,61.25,68.6,68.59,61.25,72.53,83.58,80.75,86.45,59.92,62.32,53.12,62.32,62.32,62.32,48.94,33.68,43.2,53.12,39.73,32.34
"196",89.35,89.35,101.19,95.23,77.97,83.58,67.31,83.58,72.53,64.79,53.12,48.94,33.68,27.68,41.43,41.43,35.08,30.43,37.46,38.64,37.1,39.36,46.44,44.04,41.88,43.11,44.14,45.57,42.5,40.19,37.22,34.82,30.99,27.37,23.99,19.92,17.44,15.42,10.75,10,10,10.24,9.77,9.56,10.24,10.75,11.28,9.16,9.35,8.65,8.51,8.27,7.97,8.07,7.93,7.91,8.47,7.96,8.07,9.52,10.74,9.98,16.9,19.98,25.3,29.66,35.08,40.47,47.96,42.97,39.53,35.4,31.08,23.59,21.34,19.85,19.44,21.93,19.85,25.74,24.86,20.79,20.3,20.79,18.03,17.86,19.44,20.3,24.86,32.34,36.56,37.87,35.77,34.94,36.36,36.27,42.11,43.21,44.61,50.68,50.83,53.5,52.27,48.71,51.28,47.23,47.98,47.74,44.73,43.43,42.19,36.8,30.05,35,39.88,35,39.88,34.17,41.01,48.97,44.73,50.5,48.97,39.88,39.88,50.5,50.44,43.26,43,43.89,44.06,47.75,46.3,44.73,43.14,41.52,39.95,38.35,36.76,35.14,33.57,31.97,30.33,28.75,27.09,25.24,23.89,22.08,19.96,20.29,20.29,20.54,20.68,20.48,20.73,20.39,20.68,20.39,20.78,20.75,20.76,20.75,20.73,20.75,20.77,20.75,20.71,20.77,20.71,22.8,25.05,27.16,29.25,31.4,33.44,35.69,37.8,39.71,41.61,44.1,58.26,64.69,70.17,83.54,91.36,84.94,92.62,100.87,109.69,121.98,92.28,133.23,116.12,119.06,86.45,89.35,86.45,119.06,119.06,133.23,154.33,154.33,138.51,138.51,113.15,121.98,106.88,124.13,95.29,94.67,74.4,74.49,79.75,67.3,67.05,67.83,58.98,51.07,49.12,52.33,50.96,48.35,46.82,47.29,48.42,47.2,47.8,52.59,47.91,53.23,47.46,47.23,38.5,34.03,32.38,35.87,44.73,39.88,41.01,37.78,41.01,50.5,41.01,41.01,39.88,31.27,34.17,47.5,52.09,52.09,67,73.56,75.85,88.05,78.2,73.56,57.23,55.46,52.09,44.73,50.47,46.54,43.56,50.38,50.35,54.7,50.3,50.27,44.19,47.26,45.27,46.33,46.59,47.58,61.38,60.24,59.23,67.53,61.98,62.67,59.61,66.62,66.41,59.06,69.89,80.75,77.97,83.58,57.59,59.92,50.99,59.92,59.92,59.92,46.95,32.34,41.43,50.99,38.11,31.07
"197",86.45,86.45,98.2,92.28,75.22,80.75,64.79,80.75,69.89,62.32,50.99,46.95,32.34,26.68,39.73,39.73,33.68,29.45,36.27,37.57,36.28,38.6,45.52,43.39,41.52,42.86,44.03,45.53,42.44,40.1,37.11,34.69,30.83,27.2,23.79,19.73,17.21,15.15,10.49,9.77,9.77,10,9.56,9.35,10,10.49,11.01,8.97,9.16,8.51,8.38,8.17,7.93,8.14,7.91,7.93,8.61,8,8.14,9.74,11.01,10.22,17.17,20.16,25.46,29.76,35.18,40.54,47.79,42.76,39.18,34.97,30.58,23.32,20.79,19.44,19.08,21.34,19.44,24.86,24.04,20.3,19.85,20.3,17.86,17.72,19.08,19.85,24.04,31.07,35.08,36.53,34.75,34.19,35.75,35.91,41.61,42.87,44.41,50.9,51.21,54.12,53.01,49.47,52.29,48.23,49.17,49.07,46.08,44.73,43.43,37.78,30.64,35.88,41.01,35.88,41.01,35,42.19,50.5,46.08,52.09,50.5,41.01,41.01,52.09,51.83,44.15,43.67,44.4,44.37,48.05,46.31,44.74,43.14,41.53,39.94,38.36,36.76,35.16,33.56,31.97,30.3,28.73,27.05,25.16,23.84,22.15,20.08,20.38,20.38,20.61,20.63,20.39,20.68,20.28,20.63,20.28,20.76,20.77,20.73,20.77,20.68,20.77,20.78,20.77,20.75,20.78,20.75,22.85,25.05,27.18,29.28,31.37,33.39,35.68,37.81,39.75,41.65,44.12,57.89,64.03,69.22,82.38,89.93,83.11,90.5,98.47,107.01,119.06,89.35,130.49,113.15,116.12,83.58,86.45,83.58,116.12,116.12,130.49,152.38,152.38,135.9,135.9,110.17,119.06,104.05,121.69,92.79,92.33,72.34,72.56,77.92,65.73,65.62,66.52,57.93,50.34,48.57,51.78,50.56,48.47,46.95,47.55,48.83,47.65,48.37,53.43,48.67,54.28,48.37,48.23,39.17,34.54,32.9,36.7,46.08,41.01,42.19,38.8,42.19,52.09,42.19,42.19,41.01,31.93,35,48.97,53.74,53.74,69.13,75.85,78.2,90.61,80.59,75.85,59.06,57.23,53.74,46.08,51.97,47.79,44.58,51.6,51.48,55.89,51.24,51.12,44.68,47.8,45.62,46.64,46.81,47.76,61.06,59.61,58.39,66.38,60.7,61.19,58.01,64.67,64.28,56.93,67.31,77.97,75.22,80.75,55.32,57.59,48.94,57.59,57.59,57.59,45.04,31.07,39.73,48.94,36.56,29.87
"198",83.58,83.58,95.23,89.35,72.53,77.97,62.32,77.97,67.31,59.92,48.94,45.04,31.07,25.74,38.11,38.11,32.34,28.53,35.15,36.55,35.51,37.88,44.63,42.77,41.18,42.63,43.92,45.49,42.38,40.02,37,34.56,30.67,27.02,23.6,19.55,16.99,14.88,10.24,9.56,9.56,9.77,9.35,9.16,9.77,10.24,10.75,8.8,8.97,8.38,8.27,8.09,7.91,8.24,7.91,7.96,8.77,8.07,8.24,9.98,11.29,10.47,17.44,20.35,25.63,29.87,35.28,40.62,47.63,42.57,38.87,34.58,30.12,23.08,20.3,19.08,18.76,20.79,19.08,24.04,23.28,19.85,19.44,19.85,17.72,17.6,18.76,19.44,23.28,29.87,33.68,35.26,33.79,33.48,35.17,35.58,41.14,42.55,44.23,51.13,51.61,54.77,53.78,50.26,53.33,49.27,50.4,50.45,47.5,46.08,44.73,38.8,31.27,36.8,42.19,36.8,42.19,35.88,43.43,52.09,47.5,53.74,52.09,42.19,42.19,53.74,53.28,45.08,44.38,44.94,44.7,48.36,46.32,44.74,43.15,41.54,39.92,38.36,36.76,35.16,33.55,31.96,30.26,28.7,27,25.06,23.78,22.21,20.19,20.47,20.47,20.66,20.56,20.28,20.63,20.17,20.56,20.17,20.73,20.78,20.68,20.78,20.63,20.78,20.79,20.78,20.77,20.79,20.77,22.88,25.04,27.18,29.3,31.33,33.34,35.67,37.82,39.79,41.69,44.14,57.52,63.37,68.26,81.19,88.47,81.28,88.38,96.06,104.32,116.12,86.45,127.7,110.17,113.15,80.75,83.58,80.75,113.15,113.15,127.7,150.31,150.31,133.23,133.23,107.18,116.12,101.22,119.2,90.29,89.99,70.32,70.66,76.09,64.19,64.2,65.22,56.9,49.63,48.03,51.25,50.18,48.6,47.1,47.83,49.25,48.11,48.96,54.31,49.45,55.36,49.33,49.27,39.88,35.09,33.45,37.57,47.5,42.19,43.43,39.88,43.43,53.74,43.43,43.43,42.19,32.63,35.88,50.5,55.46,55.46,71.32,78.2,80.59,93.21,83.03,78.2,60.96,59.06,55.46,47.5,53.52,49.09,45.65,52.87,52.65,57.12,52.21,52,45.19,48.37,45.99,46.96,47.05,47.95,60.74,58.98,57.57,65.25,59.45,59.74,56.45,62.77,62.2,54.86,64.79,75.22,72.53,77.97,53.12,55.32,46.95,55.32,55.32,55.32,43.2,29.87,38.11,46.95,35.08,28.74
"199",80.75,80.75,92.28,86.45,69.89,75.22,59.92,75.22,64.79,57.59,46.95,43.2,29.87,24.86,36.56,36.56,31.07,27.67,34.08,35.59,34.78,37.2,43.79,42.17,40.86,42.41,43.83,45.45,42.32,39.93,36.89,34.43,30.52,26.85,23.42,19.37,16.78,14.62,10,9.35,9.35,9.56,9.16,8.97,9.56,10,10.49,8.65,8.8,8.27,8.17,8.02,7.91,8.24,7.93,8,8.94,8.14,8.24,10.22,11.58,10.74,17.71,20.55,25.8,29.99,35.38,40.7,47.48,42.4,38.58,34.21,29.7,22.87,19.85,18.76,18.48,20.3,18.76,23.28,22.58,19.44,19.08,19.44,17.6,17.52,18.48,19.08,22.58,28.74,32.34,34.06,32.88,32.81,34.64,35.27,40.7,42.25,44.06,51.37,52.01,55.43,54.57,51.07,54.42,50.35,51.68,51.89,48.97,47.5,46.08,39.88,31.93,37.78,43.43,37.78,43.43,36.8,44.73,53.74,48.97,55.46,53.74,43.43,43.43,55.46,54.77,46.05,45.12,45.5,45.05,48.68,46.33,44.75,43.15,41.55,39.9,38.36,36.75,35.17,33.53,31.95,30.22,28.66,26.94,24.95,23.71,22.27,20.29,20.54,20.54,20.71,20.48,20.17,20.56,20.04,20.48,20.04,20.68,20.79,20.63,20.79,20.56,20.79,20.78,20.79,20.78,20.78,20.78,22.9,25.02,27.17,29.31,31.29,33.28,35.65,37.83,39.82,41.72,44.15,57.15,62.71,67.31,79.99,86.99,79.46,86.26,93.65,101.62,113.15,83.58,124.86,107.18,110.17,77.97,80.75,77.97,110.17,110.17,124.86,148.13,148.13,130.49,130.49,104.18,113.15,98.39,116.67,87.81,87.66,68.33,68.79,74.28,62.67,62.81,63.93,55.89,48.95,47.52,50.73,49.81,48.73,47.25,48.11,49.69,48.6,49.57,55.21,50.27,56.48,50.33,50.35,40.63,35.67,34.04,38.49,48.97,43.43,44.73,41.01,44.73,55.46,44.73,44.73,43.43,33.38,36.8,52.09,57.23,57.23,73.56,80.59,83.03,95.84,85.52,80.59,62.91,60.96,57.23,48.97,55.14,50.44,46.77,54.18,53.86,58.39,53.23,52.91,45.73,48.96,46.37,47.3,47.29,48.14,60.4,58.36,56.76,64.12,58.22,58.32,54.93,60.91,60.17,52.85,62.32,72.53,69.89,75.22,50.99,53.12,45.04,53.12,53.12,53.12,41.43,28.74,36.56,45.04,33.68,27.68
"200",77.97,77.97,89.35,83.58,67.31,72.53,57.59,72.53,62.32,55.32,45.04,41.43,28.74,24.04,35.08,35.08,29.87,26.86,33.08,34.68,34.1,36.56,42.98,41.61,40.56,42.21,43.75,45.42,42.26,39.84,36.78,34.29,30.36,26.68,23.24,19.21,16.57,14.36,9.77,9.16,9.16,9.35,8.97,8.8,9.35,9.77,10.24,8.51,8.65,8.17,8.09,7.97,7.93,8.35,7.96,8.07,9.12,8.24,8.35,10.47,11.87,11.01,17.99,20.76,25.98,30.11,35.48,40.78,47.34,42.24,38.31,33.88,29.31,22.69,19.44,18.48,18.24,19.85,18.48,22.58,21.93,19.08,18.76,19.08,17.52,17.46,18.24,18.76,21.93,27.68,31.07,32.91,32.02,32.19,34.14,34.99,40.28,41.97,43.91,51.61,52.44,56.11,55.38,51.92,55.54,51.48,53.02,53.38,50.5,48.97,47.5,41.01,32.63,38.8,44.73,38.8,44.73,37.78,46.08,55.46,50.5,57.23,55.46,44.73,44.73,57.23,56.33,47.06,45.9,46.1,45.42,49.02,46.33,44.75,43.15,41.55,39.88,38.35,36.73,35.16,33.51,31.93,30.16,28.61,26.86,24.84,23.62,22.31,20.38,20.61,20.61,20.75,20.39,20.04,20.48,19.9,20.39,19.9,20.63,20.78,20.56,20.78,20.48,20.78,20.76,20.78,20.79,20.76,20.79,22.91,24.99,27.15,29.31,31.24,33.22,35.62,37.83,39.85,41.76,44.17,56.77,62.04,66.35,78.78,85.49,77.64,84.14,91.23,98.91,110.17,80.75,121.98,104.18,107.18,75.22,77.97,75.22,107.18,107.18,121.98,145.86,145.86,127.7,127.7,101.19,110.17,95.57,114.11,85.34,85.34,66.37,66.95,72.5,61.19,61.44,62.67,54.91,48.29,47.03,50.23,49.45,48.88,47.41,48.41,50.15,49.1,50.21,56.13,51.12,57.64,51.36,51.48,41.41,36.29,34.66,39.46,50.5,44.73,46.08,42.19,46.08,57.23,46.08,46.08,44.73,34.17,37.78,53.74,59.06,59.06,75.85,83.03,85.52,98.5,88.05,83.03,64.93,62.91,59.06,50.5,56.81,51.85,47.94,55.54,55.12,59.7,54.28,53.86,46.29,49.57,46.78,47.66,47.55,48.35,60.06,57.75,55.97,63.01,57.02,56.93,53.46,59.09,58.19,50.91,59.92,69.89,67.31,72.53,48.94,50.99,43.2,50.99,50.99,50.99,39.73,27.68,35.08,43.2,32.34,26.68
"201",75.22,75.22,86.45,80.75,64.79,69.89,55.32,69.89,59.92,53.12,43.2,39.73,27.68,23.28,33.68,33.68,28.74,26.11,32.13,33.82,33.46,35.95,42.2,41.08,40.29,42.03,43.68,45.38,42.2,39.76,36.67,34.16,30.21,26.52,23.06,19.05,16.37,14.11,9.56,8.97,8.97,9.16,8.8,8.65,9.16,9.56,10,8.38,8.51,8.09,8.02,7.93,7.96,8.47,8,8.14,9.32,8.24,8.47,10.74,12.17,11.29,18.27,20.97,26.17,30.24,35.59,40.85,47.21,42.09,38.06,33.57,28.96,22.55,19.08,18.24,18.03,19.44,18.24,21.93,21.34,18.76,18.48,18.76,17.46,17.42,18.03,18.48,21.34,26.68,29.87,31.83,31.21,31.61,33.67,34.74,39.89,41.71,43.76,51.87,52.87,56.81,56.22,52.8,56.7,52.65,54.4,54.93,52.09,50.5,48.97,42.19,33.38,39.88,46.08,39.88,46.08,38.8,47.5,57.23,52.09,59.06,57.23,46.08,46.08,59.06,57.93,48.12,46.71,46.72,45.8,49.37,46.34,44.75,43.15,41.56,39.85,38.34,36.71,35.15,33.48,31.9,30.1,28.55,26.78,24.71,23.53,22.35,20.47,20.66,20.66,20.77,20.28,19.9,20.39,19.75,20.28,19.75,20.56,20.76,20.48,20.76,20.39,20.76,20.73,20.76,20.78,20.73,20.78,22.92,24.96,27.13,29.3,31.18,33.15,35.59,37.82,39.87,41.8,44.18,56.4,61.37,65.4,77.55,83.98,75.84,82.04,88.83,96.21,107.18,77.97,119.06,101.19,104.18,72.53,75.22,72.53,104.18,104.18,119.06,143.5,143.5,124.86,124.86,98.2,107.18,92.76,111.51,82.89,83.03,64.45,65.14,70.73,59.74,60.1,61.43,53.95,47.66,46.56,49.75,49.11,49.02,47.58,48.73,50.63,49.63,50.87,57.09,52,58.83,52.43,52.65,42.24,36.94,35.32,40.47,52.09,46.08,47.5,43.43,47.5,59.06,47.5,47.5,46.08,35,38.8,55.46,60.96,60.96,78.2,85.52,88.05,101.18,90.61,85.52,67,64.93,60.96,52.09,58.53,53.31,49.15,56.95,56.42,61.05,55.36,54.83,46.88,50.21,47.2,48.03,47.83,48.57,59.71,57.14,55.19,61.92,55.85,55.58,52.03,57.32,56.26,49.03,57.59,67.31,64.79,69.89,46.95,48.94,41.43,48.94,48.94,48.94,38.11,26.68,33.68,41.43,31.07,25.74
