"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"176",8.72,7.5,7.35,7.28,7.59,8.06,9.55,7.59,9.78,11.41,10.83,8.91,9.11,8.91,7.8,7.59,7.35,8.21,10.36,13.4,15.2,19.4,21.96,26.08,29.4,32.29,33.82,37.08,37.76,39.05,41.33,42.62,44.14,44.62,40.84,37.2,33.72,30.1,26.33,22.91,19.26,15.58,11.93,7.64,7.56,7.25,7.18,7.25,7.92,8.04,8.35,8.2,8.28,7.48,7.33,6.83,7.1,6.63,6.63,6.57,6.96,7.03,7.33,7.25,10.79,14.67,18.86,22.56,26.21,30.01,33.69,37.38,41.08,52.42,55.51,56.95,60.35,57.22,62.55,57.6,63.58,68.16,68.35,73.79,66.06,51.99,67.33,71.38,56.57,47.94,49.23,46.7,49.23,58.22,54.99,58.22,54.99,61.68,59.92,65.39,58.22,63.51,59.92,68.12,60.22,64.08,64.49,59.28,51.25,51.12,51.73,48.04,47.49,48.24,52.48,50.37,55.52,56.84,53.78,54.03,52.47,59.59,64.53,64.99,62.25,57.4,66.44,60.49,61.3,48.9,58.66,52.62,48.82,47,40.17,56.6,48.82,52.62,62.91,81.52,81.52,86.5,91.58,91.58,109.78,107.17,94.15,86.5,83.99,101.94,99.33,96.74,109.78,91.62,84.49,71.17,63.65,62.08,59.16,59.75,44.78,41.76,38.64,35.65,32.63,29.63,26.59,23.47,20.52,17.41,14.42,11.38,8.2,8.32,8.2,8.2,8.1,7.85,8.2,8.41,8.39,8.41,8.41,8.4,8.21,8.25,8.11,7.84,7.84,7.84,8.06,8.06,8.06,8.16,8.06,11.82,15.12,19.07,22.86,26.44,30.24,33.8,37.48,41.11,50.33,48.23,46.96,50.2,56.74,51.04,49.47,45.01,44.47,44.94,41.29,44.04,38.71,40.45,48.95,50.66,58.66,50.7,48.82,81.52,65.1,58.66,65.1,71.92,83.99,86.5,76.65,56.6,62.91,69.61,67.33,76.65,86.5,96.01,97.21,91.45,67.73,61.5,51.56,55.69,49.46,55.09,53.52,52.79,48.42,45.87,43.06,41.94,40.63,38.34,35.4,34.26,33.75,32.4,31.12,28.61,25.94,24.73,24.26,22.19,26.59,25.92,26.59,26.59,24.25,25.25,25.92,21.84,18.89,19.27,20.39,21.12,21.12,22.89,22.19,19.27,16.62,16.24,16.24,15.87,15.5,21.49,24.53,31.01,35.17,40.07,54.56,57.01,59.15,60.55,60.83,54.29,53.92,53.35,61.03,54.07
"177",8.91,7.59,7.42,7.35,7.69,8.21,9.78,7.69,10.03,11.71,11.11,9.11,9.32,9.11,7.93,7.69,7.42,8.37,10.5,13.58,15.34,19.62,22.18,26.32,29.63,32.5,34.01,37.24,37.91,39.18,41.44,42.71,44.21,44.63,40.85,37.22,33.74,30.12,26.37,22.92,19.28,15.61,11.96,7.71,7.64,7.33,7.25,7.33,7.98,8.1,8.37,8.24,8.32,7.56,7.41,6.89,7.18,6.67,6.59,6.59,7.03,7.1,7.41,7.33,10.86,14.73,18.92,22.6,26.25,30.04,33.72,37.39,41.1,52.67,55.96,57.54,61.15,58.05,63.64,58.66,64.92,69.73,70.03,75.72,67.91,53.46,69.32,73.48,58.22,49.23,50.59,47.94,50.59,59.92,56.57,59.92,56.57,63.51,61.68,67.33,59.92,65.39,61.68,70.04,61.82,65.7,66.03,60.58,52.16,51.95,52.49,48.56,47.89,48.6,52.92,50.65,55.2,56.37,53.23,53.36,51.72,58.58,63.32,63.65,60.83,55.95,64.7,58.74,59.42,47.18,56.6,50.7,47,45.22,38.58,54.59,47,50.7,60.76,79.07,79.07,83.99,89.03,89.03,107.17,104.55,91.58,83.99,81.52,99.33,96.74,94.15,107.17,89.32,82.48,69.53,62.33,61,58.34,59.15,44.78,41.77,38.65,35.66,32.64,29.62,26.6,23.44,20.51,17.44,14.44,11.41,8.24,8.35,8.24,8.24,8.15,7.92,8.24,8.41,8.4,8.41,8.41,8.39,8.16,8.21,8.06,7.78,7.78,7.78,8.01,8.01,8.01,8.11,8.01,11.78,15.07,19.03,22.83,26.41,30.24,33.82,37.5,41.12,50.09,47.95,46.61,49.66,55.96,50.28,48.64,44.2,43.58,43.93,40.29,42.86,37.58,39.17,47.32,48.89,56.6,48.82,47,79.07,62.91,56.6,62.91,69.61,81.52,83.99,74.27,54.59,60.76,67.33,65.1,74.27,83.99,93.59,94.95,89.37,66.02,60.02,50.41,54.58,48.61,54.24,52.83,52.25,48.11,45.92,43.13,42.03,40.75,38.48,35.56,34.45,33.96,32.62,31.36,28.88,26.24,25.04,24.59,22.54,26.93,26.25,26.93,26.93,24.59,25.59,26.25,22.19,19.27,19.64,20.75,21.48,21.48,23.24,22.54,19.64,17,16.62,16.62,16.24,15.87,21.81,24.78,31.22,35.32,40.17,54.25,56.56,58.55,59.83,59.99,53.45,52.99,52.33,59.75,52.83
"178",9.11,7.69,7.5,7.42,7.8,8.37,10.03,7.8,10.29,12.02,11.41,9.32,9.55,9.32,8.06,7.8,7.5,8.54,10.65,13.77,15.49,19.85,22.41,26.57,29.87,32.71,34.2,37.4,38.05,39.31,41.55,42.8,44.27,44.64,40.87,37.25,33.76,30.15,26.4,22.94,19.3,15.64,11.99,7.78,7.71,7.41,7.33,7.41,8.04,8.15,8.39,8.28,8.35,7.64,7.48,6.96,7.25,6.72,6.56,6.63,7.1,7.18,7.48,7.41,10.92,14.8,18.97,22.65,26.29,30.07,33.74,37.41,41.11,52.94,56.42,58.16,61.95,58.91,64.74,59.75,66.29,71.33,71.76,77.7,69.82,54.99,71.38,75.64,59.92,50.59,51.99,49.23,51.99,61.68,58.22,61.68,58.22,65.39,63.51,69.32,61.68,67.33,63.51,72.02,63.46,67.37,67.61,61.91,53.12,52.8,53.29,49.1,48.32,48.97,53.38,50.93,54.88,55.91,52.69,52.71,50.98,57.58,62.13,62.33,59.44,54.54,63,57.04,57.58,45.52,54.59,48.82,45.22,43.49,37.04,52.62,45.22,48.82,58.66,76.65,76.65,81.52,86.5,86.5,104.55,104.55,89.03,81.52,79.07,96.74,94.15,91.58,104.55,87.03,80.49,67.91,61.03,59.93,57.53,58.55,44.79,41.77,38.67,35.67,32.65,29.61,26.6,23.42,20.49,17.46,14.46,11.42,8.28,8.37,8.28,8.28,8.2,7.98,8.28,8.41,8.41,8.41,8.41,8.37,8.11,8.16,8.01,7.72,7.72,7.72,7.96,7.96,7.96,8.06,7.96,11.73,15.02,18.99,22.8,26.38,30.24,33.83,37.5,41.13,49.85,47.67,46.27,49.13,55.19,49.53,47.83,43.42,42.71,42.95,39.32,41.7,36.49,37.92,45.74,47.16,54.59,47,45.22,76.65,60.76,54.59,60.76,67.33,79.07,81.52,71.92,52.62,58.66,65.1,62.91,71.92,81.52,91.18,92.69,87.3,64.33,58.57,49.3,53.49,47.79,53.41,52.16,51.71,47.8,45.97,43.19,42.13,40.86,38.62,35.73,34.63,34.16,32.84,31.6,29.14,26.53,25.36,24.91,22.89,27.27,26.59,27.27,27.27,24.92,25.92,26.59,22.54,19.64,20.02,21.12,21.84,21.84,23.58,22.89,20.02,17.38,17,17,16.62,16.24,22.14,25.04,31.44,35.47,40.26,53.94,56.11,57.97,59.11,59.16,52.63,52.08,51.33,58.49,51.62
"179",9.32,7.8,7.59,7.5,7.93,8.54,10.29,7.93,10.55,12.34,11.71,9.55,9.78,9.55,8.21,7.93,7.59,8.72,10.8,13.97,15.65,20.09,22.64,26.82,30.1,32.93,34.39,37.56,38.2,39.44,41.65,42.89,44.34,44.65,40.88,37.27,33.78,30.17,26.43,22.95,19.31,15.65,12.01,7.85,7.78,7.48,7.41,7.48,8.1,8.2,8.4,8.32,8.37,7.71,7.56,7.03,7.33,6.77,6.54,6.67,7.18,7.25,7.56,7.48,10.99,14.86,19.01,22.69,26.33,30.1,33.76,37.43,41.12,53.21,56.88,58.78,62.78,59.78,65.87,60.87,67.7,72.97,73.53,79.71,71.77,56.57,73.48,77.86,61.68,51.99,53.46,50.59,53.46,63.51,59.92,63.51,59.92,67.33,65.39,71.38,63.51,69.32,65.39,74.04,65.16,69.08,69.23,63.28,54.11,53.7,54.11,49.66,48.76,49.36,53.85,51.23,54.56,55.45,52.16,52.06,50.26,56.61,60.96,61.03,58.07,53.15,61.33,55.36,55.77,43.89,52.62,47,43.49,41.8,35.55,50.7,43.49,47,56.6,74.27,74.27,79.07,83.99,83.99,104.55,101.94,86.5,79.07,76.65,94.15,91.58,89.03,104.55,84.76,78.52,66.3,59.75,58.88,56.74,57.97,44.79,41.77,38.68,35.68,32.66,29.59,26.61,23.38,20.47,17.48,14.47,11.43,8.32,8.39,8.32,8.32,8.24,8.04,8.32,8.4,8.41,8.4,8.4,8.34,8.06,8.11,7.96,7.66,7.66,7.66,7.9,7.9,7.9,8.01,7.9,11.68,14.98,18.95,22.77,26.35,30.24,33.85,37.51,41.14,49.62,47.4,45.95,48.62,54.44,48.8,47.05,42.66,41.87,42,38.38,40.58,35.43,36.71,44.2,45.48,52.62,45.22,43.49,74.27,58.66,52.62,58.66,65.1,76.65,79.07,69.61,50.7,56.6,62.91,60.76,69.61,79.07,88.78,90.44,85.23,62.67,57.14,48.21,52.42,46.99,52.6,51.5,51.19,47.51,46.02,43.26,42.22,40.97,38.76,35.89,34.82,34.36,33.06,31.84,29.41,26.83,25.67,25.23,23.24,27.61,26.93,27.61,27.61,25.25,26.25,26.93,22.89,20.02,20.39,21.48,22.19,22.19,23.92,23.24,20.39,17.76,17.38,17.38,17,16.62,22.46,25.3,31.65,35.62,40.36,53.63,55.66,57.39,58.4,58.34,51.83,51.19,50.35,57.26,50.43
"180",9.55,7.93,7.69,7.59,8.06,8.72,10.55,8.06,10.83,12.67,12.02,9.78,10.03,9.78,8.37,8.06,7.69,8.91,10.98,14.18,15.82,20.33,22.88,27.07,30.33,33.13,34.59,37.72,38.35,39.57,41.76,42.97,44.41,44.66,40.9,37.29,33.8,30.18,26.46,22.96,19.32,15.67,12.03,7.92,7.85,7.56,7.48,7.56,8.15,8.24,8.41,8.35,8.39,7.78,7.64,7.1,7.41,6.83,6.53,6.72,7.25,7.33,7.64,7.56,11.06,14.92,19.06,22.73,26.37,30.12,33.78,37.45,41.13,53.48,57.36,59.42,63.61,60.68,67.03,62.02,69.14,74.63,75.33,81.75,73.77,58.22,75.64,80.12,63.51,53.46,54.99,51.99,54.99,65.39,61.68,65.39,61.68,69.32,67.33,73.48,65.39,71.38,67.33,76.11,66.91,70.84,70.89,64.7,55.13,54.62,54.96,50.26,49.23,49.76,54.33,51.54,54.25,55,51.65,51.43,49.56,55.65,59.8,59.75,56.73,51.8,59.68,53.73,54.01,42.32,50.7,45.22,41.8,40.17,34.1,48.82,41.8,45.22,54.59,71.92,71.92,76.65,81.52,81.52,101.94,99.33,83.99,76.65,74.27,91.58,89.03,86.5,101.94,82.51,76.56,64.73,58.49,57.85,55.96,57.39,44.79,41.77,38.69,35.69,32.67,29.58,26.6,23.35,20.45,17.49,14.47,11.44,8.35,8.4,8.35,8.35,8.28,8.1,8.35,8.39,8.41,8.39,8.39,8.32,8.01,8.06,7.9,7.6,7.6,7.6,7.84,7.84,7.84,7.96,7.84,11.63,14.93,18.91,22.74,26.32,30.23,33.86,37.52,41.14,49.4,47.14,45.63,48.12,53.7,48.09,46.29,41.93,41.06,41.08,37.47,39.5,34.41,35.54,42.7,43.84,50.7,43.49,41.8,71.92,56.6,50.7,56.6,62.91,74.27,76.65,67.33,48.82,54.59,60.76,58.66,67.33,76.65,86.4,88.21,83.18,61.04,55.74,47.15,51.38,46.22,51.81,50.86,50.68,47.22,46.06,43.32,42.32,41.09,38.9,36.06,35.01,34.56,33.27,32.07,29.67,27.12,25.98,25.55,23.58,27.97,27.27,27.97,27.97,25.59,26.59,27.27,23.24,20.39,20.75,21.84,22.54,22.54,24.25,23.58,20.75,18.14,17.76,17.76,17.38,17,22.78,25.56,31.86,35.78,40.46,53.33,55.22,56.81,57.7,57.53,51.04,50.32,49.4,56.05,49.27
"181",9.78,8.06,7.8,7.69,8.21,8.91,10.83,8.21,11.11,13,12.34,10.03,10.29,10.03,8.54,8.21,7.8,9.11,11.16,14.4,16,20.58,23.12,27.32,30.57,33.34,34.77,37.87,38.49,39.69,41.86,43.06,44.48,44.67,40.92,37.31,33.82,30.2,26.49,22.97,19.33,15.68,12.04,7.98,7.92,7.64,7.56,7.64,8.2,8.28,8.41,8.37,8.4,7.85,7.71,7.18,7.48,6.89,6.53,6.77,7.33,7.41,7.71,7.64,11.13,14.99,19.1,22.76,26.4,30.15,33.8,37.46,41.14,53.76,57.84,60.07,64.46,61.61,68.2,63.21,70.6,76.33,77.17,83.83,75.82,59.92,77.86,82.42,65.39,54.99,56.57,53.46,56.57,67.33,63.51,67.33,63.51,71.38,69.32,75.64,67.33,73.48,69.32,78.23,68.7,72.63,72.59,66.14,56.2,55.58,55.84,50.87,49.71,50.18,54.83,51.86,53.94,54.55,51.15,50.82,48.87,54.71,58.67,58.49,55.41,50.48,58.07,52.13,52.29,40.78,48.82,43.49,40.17,38.58,32.7,47,40.17,43.49,52.62,69.61,69.61,74.27,79.07,79.07,99.33,96.74,81.52,74.27,71.92,89.03,86.5,83.99,99.33,80.28,74.62,63.17,57.26,56.84,55.19,56.81,44.8,41.77,38.7,35.7,32.67,29.56,26.6,23.32,20.42,17.5,14.48,11.44,8.37,8.41,8.37,8.37,8.32,8.15,8.37,8.37,8.4,8.37,8.37,8.28,7.96,8.01,7.84,7.55,7.55,7.55,7.78,7.78,7.78,7.9,7.78,11.58,14.88,18.86,22.71,26.29,30.22,33.87,37.52,41.15,49.19,46.89,45.32,47.63,52.98,47.4,45.54,41.22,40.27,40.19,36.59,38.45,33.43,34.41,41.24,42.25,48.82,41.8,40.17,69.61,54.59,48.82,54.59,60.76,71.92,74.27,65.1,47,52.62,58.66,56.6,65.1,74.27,84.04,85.98,81.15,59.43,54.38,46.12,50.37,45.46,51.03,50.23,50.18,46.94,46.11,43.39,42.41,41.2,39.03,36.23,35.19,34.75,33.49,32.3,29.93,27.41,26.28,25.86,23.92,28.33,27.61,28.33,28.33,25.92,26.93,27.61,23.58,20.75,21.12,22.19,22.89,22.89,24.59,23.92,21.12,18.52,18.14,18.14,17.76,17.38,23.11,25.82,32.08,35.93,40.56,53.03,54.79,56.25,57.01,56.74,50.28,49.47,48.47,54.87,48.15
"182",10.03,8.21,7.93,7.8,8.37,9.11,11.11,8.37,11.41,13.34,12.67,10.29,10.55,10.29,8.72,8.37,7.93,9.32,11.35,14.63,16.19,20.83,23.37,27.57,30.8,33.55,34.96,38.03,38.64,39.82,41.96,43.15,44.55,44.68,40.93,37.33,33.83,30.21,26.51,22.97,19.33,15.69,12.05,8.04,7.98,7.71,7.64,7.71,8.24,8.32,8.41,8.39,8.41,7.92,7.78,7.25,7.56,6.96,6.55,6.83,7.41,7.48,7.78,7.71,11.2,15.05,19.14,22.8,26.43,30.17,33.82,37.47,41.14,54.05,58.33,60.73,65.32,62.55,69.39,64.42,72.1,78.05,79.04,85.94,77.92,61.68,80.12,84.78,67.33,56.57,58.22,54.99,58.22,69.32,65.39,69.32,65.39,73.48,71.38,77.86,69.32,75.64,71.38,80.4,70.55,74.47,74.32,67.63,57.3,56.57,56.75,51.51,50.22,50.62,55.34,52.19,53.63,54.11,50.65,50.22,48.21,53.79,57.55,57.26,54.12,49.19,56.49,50.57,50.61,39.29,47,41.8,38.58,37.04,31.35,45.22,38.58,41.8,50.7,67.33,67.33,71.92,76.65,76.65,96.74,94.15,79.07,71.92,69.61,86.5,83.99,81.52,96.74,78.07,72.71,61.65,56.05,55.85,54.44,56.25,44.8,41.76,38.71,35.7,32.67,29.54,26.59,23.28,20.4,17.51,14.47,11.44,8.39,8.41,8.39,8.39,8.35,8.2,8.39,8.34,8.39,8.34,8.34,8.25,7.9,7.96,7.78,7.49,7.49,7.49,7.72,7.72,7.72,7.84,7.72,11.53,14.84,18.82,22.67,26.25,30.21,33.88,37.52,41.15,48.98,46.65,45.03,47.16,52.27,46.73,44.83,40.53,39.51,39.33,35.75,37.43,32.47,33.32,39.83,40.71,47,40.17,38.58,67.33,52.62,47,52.62,58.66,69.61,71.92,62.91,45.22,50.7,56.6,54.59,62.91,71.92,81.71,83.77,79.13,57.87,53.04,45.11,49.38,44.73,50.27,49.61,49.69,46.67,46.16,43.46,42.5,41.31,39.17,36.39,35.38,34.95,33.7,32.53,30.18,27.69,26.58,26.18,24.25,28.7,27.97,28.7,28.7,26.25,27.27,27.97,23.92,21.12,21.48,22.54,23.24,23.24,24.92,24.25,21.48,18.89,18.52,18.52,18.14,17.76,23.43,26.09,32.29,36.09,40.66,52.74,54.36,55.69,56.34,55.96,49.53,48.64,47.57,53.71,47.05
"183",10.29,8.37,8.06,7.93,8.54,9.32,11.41,8.54,11.71,13.69,13,10.55,10.83,10.55,8.91,8.54,8.06,9.55,11.55,14.87,16.38,21.09,23.62,27.83,31.03,33.75,35.15,38.18,38.78,39.95,42.06,43.23,44.61,44.69,40.95,37.36,33.85,30.23,26.53,22.96,19.33,15.69,12.05,8.1,8.04,7.78,7.71,7.78,8.28,8.35,8.4,8.4,8.41,7.98,7.85,7.33,7.64,7.03,6.57,6.89,7.48,7.56,7.85,7.78,11.27,15.11,19.17,22.83,26.46,30.18,33.83,37.48,41.15,54.35,58.82,61.4,66.19,63.51,70.6,65.67,73.62,79.8,80.94,88.08,80.06,63.51,82.42,87.17,69.32,58.22,59.92,56.57,59.92,71.38,67.33,71.38,67.33,75.64,73.48,80.12,71.38,77.86,73.48,82.6,72.44,76.35,76.08,69.15,58.44,57.6,57.69,52.18,50.75,51.08,55.87,52.53,53.33,53.68,50.17,49.63,47.56,52.89,56.46,56.05,52.87,47.93,54.95,49.04,48.97,37.85,45.22,40.17,37.04,35.55,30.05,43.49,37.04,40.17,48.82,65.1,65.1,69.61,74.27,74.27,94.15,91.58,76.65,69.61,67.33,83.99,81.52,79.07,94.15,75.89,70.82,60.15,54.87,54.88,53.7,55.69,44.8,41.76,38.72,35.7,32.67,29.52,26.58,23.25,20.36,17.51,14.47,11.43,8.4,8.41,8.4,8.4,8.37,8.24,8.4,8.32,8.37,8.32,8.32,8.21,7.84,7.9,7.72,7.44,7.44,7.44,7.66,7.66,7.66,7.78,7.66,11.48,14.8,18.78,22.63,26.22,30.2,33.88,37.52,41.16,48.77,46.41,44.74,46.7,51.58,46.08,44.13,39.87,38.78,38.49,34.93,36.45,31.56,32.27,38.46,39.2,45.22,38.58,37.04,65.1,50.7,45.22,50.7,56.6,67.33,69.61,60.76,43.49,48.82,54.59,52.62,60.76,69.61,79.39,81.59,77.13,56.33,51.74,44.14,48.41,44.02,49.54,49.02,49.22,46.41,46.21,43.53,42.6,41.42,39.3,36.56,35.56,35.14,33.91,32.76,30.44,27.97,26.88,26.49,24.59,29.07,28.33,29.07,29.07,26.59,27.61,28.33,24.25,21.48,21.84,22.89,23.58,23.58,25.25,24.59,21.84,19.27,18.89,18.89,18.52,18.14,23.75,26.36,32.5,36.25,40.76,52.45,53.94,55.14,55.67,55.19,48.8,47.83,46.69,52.58,45.98
"184",10.55,8.54,8.21,8.06,8.72,9.55,11.71,8.72,12.02,14.04,13.34,10.83,11.11,10.83,9.11,8.72,8.21,9.78,11.76,15.11,16.59,21.36,23.87,28.08,31.27,33.96,35.33,38.33,38.92,40.07,42.16,43.32,44.68,44.7,40.97,37.38,33.86,30.23,26.55,22.96,19.32,15.69,12.05,8.15,8.1,7.85,7.78,7.85,8.32,8.37,8.39,8.41,8.41,8.04,7.92,7.41,7.71,7.1,6.59,6.96,7.56,7.64,7.92,7.85,11.34,15.17,19.21,22.86,26.49,30.2,33.85,37.5,41.15,54.65,59.32,62.07,67.07,64.49,71.82,66.94,75.17,81.57,82.87,90.24,82.24,65.39,84.78,89.61,71.38,59.92,61.68,58.22,61.68,73.48,69.32,73.48,69.32,77.86,75.64,82.42,73.48,80.12,75.64,84.85,74.37,78.26,77.88,70.71,59.62,58.66,58.66,52.87,51.3,51.56,56.41,52.89,53.03,53.25,49.71,49.06,46.93,52.01,55.38,54.87,51.64,46.71,53.44,47.56,47.37,36.45,43.49,38.58,35.55,34.1,28.78,41.8,35.55,38.58,47,62.91,62.91,67.33,71.92,71.92,91.58,89.03,74.27,67.33,65.1,81.52,79.07,76.65,91.58,73.74,68.96,58.67,53.71,53.92,52.98,55.14,44.8,41.76,38.73,35.7,32.67,29.49,26.57,23.21,20.33,17.51,14.45,11.42,8.41,8.4,8.41,8.41,8.39,8.28,8.41,8.28,8.34,8.28,8.28,8.16,7.78,7.84,7.66,7.38,7.38,7.38,7.6,7.6,7.6,7.72,7.6,11.42,14.76,18.73,22.6,26.19,30.18,33.88,37.52,41.16,48.57,46.19,44.47,46.25,50.9,45.45,43.45,39.23,38.07,37.68,34.14,35.5,30.68,31.25,37.13,37.75,43.49,37.04,35.55,62.91,48.82,43.49,48.82,54.59,65.1,67.33,58.66,41.8,47,52.62,50.7,58.66,67.33,77.11,79.42,75.15,54.82,50.46,43.19,47.47,43.33,48.82,48.44,48.76,46.16,46.25,43.6,42.69,41.53,39.44,36.72,35.74,35.33,34.12,32.99,30.69,28.25,27.18,26.8,24.92,29.46,28.7,29.46,29.46,26.93,27.97,28.7,24.59,21.84,22.19,23.24,23.92,23.92,25.59,24.92,22.19,19.64,19.27,19.27,18.89,18.52,24.07,26.62,32.71,36.41,40.86,52.17,53.52,54.6,55.01,54.44,48.09,47.05,45.84,51.47,44.94
"185",10.83,8.72,8.37,8.21,8.91,9.78,12.02,8.91,12.34,14.4,13.69,11.11,11.41,11.11,9.32,8.91,8.37,10.03,11.98,15.37,16.8,21.63,24.13,28.34,31.49,34.16,35.52,38.49,39.06,40.2,42.26,43.4,44.74,44.7,40.98,37.39,33.87,30.24,26.57,22.95,19.31,15.68,12.04,8.2,8.15,7.92,7.85,7.92,8.35,8.39,8.37,8.41,8.4,8.1,7.98,7.48,7.78,7.18,6.63,7.03,7.64,7.71,7.98,7.92,11.41,15.23,19.23,22.88,26.51,30.21,33.86,37.5,41.16,54.95,59.83,62.76,67.96,65.49,73.06,68.24,76.74,83.37,84.83,92.42,84.46,67.33,87.17,92.08,73.48,61.68,63.51,59.92,63.51,75.64,71.38,75.64,71.38,80.12,77.86,84.78,75.64,82.42,77.86,87.13,76.35,80.2,79.7,72.29,60.83,59.75,59.66,53.59,51.87,52.05,56.96,53.25,52.74,52.83,49.25,48.51,46.31,51.15,54.33,53.71,50.44,45.52,51.96,46.11,45.81,35.1,41.8,37.04,34.1,32.7,27.57,40.17,34.1,37.04,45.22,60.76,60.76,65.1,69.61,69.61,89.03,86.5,71.92,65.1,62.91,79.07,76.65,74.27,89.03,71.61,67.12,57.23,52.58,52.99,52.27,54.6,44.8,41.75,38.73,35.7,32.66,29.47,26.55,23.17,20.3,17.5,14.44,11.4,8.41,8.39,8.41,8.41,8.4,8.32,8.41,8.25,8.32,8.25,8.25,8.11,7.72,7.78,7.6,7.34,7.34,7.34,7.55,7.55,7.55,7.66,7.55,11.37,14.73,18.69,22.56,26.15,30.17,33.88,37.52,41.16,48.38,45.97,44.2,45.82,50.24,44.84,42.8,38.61,37.38,36.91,33.38,34.59,29.83,30.27,35.84,36.34,41.8,35.55,34.1,60.76,47,41.8,47,52.62,62.91,65.1,56.6,40.17,45.22,50.7,48.82,56.6,65.1,74.86,77.27,73.2,53.35,49.22,42.27,46.55,42.66,48.11,47.87,48.31,45.92,46.3,43.67,42.78,41.64,39.57,36.88,35.92,35.52,34.33,33.22,30.94,28.53,27.47,27.11,25.25,29.87,29.07,29.87,29.87,27.27,28.33,29.07,24.92,22.19,22.54,23.58,24.25,24.25,25.92,25.25,22.54,20.02,19.64,19.64,19.27,18.89,24.39,26.89,32.93,36.57,40.96,51.89,53.11,54.06,54.37,53.7,47.4,46.29,45.01,50.39,43.93
